"TIME","GEO","SIEC","PLANT_TEC","UNIT","Value"
"2007","Latvia","Wind","Net maximum electrical capacity","Megawatt","26.000"
"2007","Lithuania","Wind","Net maximum electrical capacity","Megawatt","47.000"
"2007","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","34.900"
"2007","Hungary","Wind","Net maximum electrical capacity","Megawatt","61.000"
"2007","Malta","Wind","Net maximum electrical capacity","Megawatt",":"
"2007","Netherlands","Wind","Net maximum electrical capacity","Megawatt","1,749.000"
"2007","Austria","Wind","Net maximum electrical capacity","Megawatt","991.159"
"2007","Poland","Wind","Net maximum electrical capacity","Megawatt","306.000"
"2007","Portugal","Wind","Net maximum electrical capacity","Megawatt","2,201.000"
"2007","Romania","Wind","Net maximum electrical capacity","Megawatt","3.000"
"2007","Slovenia","Wind","Net maximum electrical capacity","Megawatt",":"
"2007","Slovakia","Wind","Net maximum electrical capacity","Megawatt","5.000"
"2007","Finland","Wind","Net maximum electrical capacity","Megawatt","110.000"
"2007","Sweden","Wind","Net maximum electrical capacity","Megawatt","823.000"
"2007","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","2,477.000"
"2007","Iceland","Wind","Net maximum electrical capacity","Megawatt",":"
"2007","Norway","Wind","Net maximum electrical capacity","Megawatt","348.000"
"2007","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":"
"2007","North Macedonia","Wind","Net maximum electrical capacity","Megawatt",":"
"2007","Albania","Wind","Net maximum electrical capacity","Megawatt",":"
"2007","Serbia","Wind","Net maximum electrical capacity","Megawatt",":"
"2007","Turkey","Wind","Net maximum electrical capacity","Megawatt","146.000"
"2007","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":"
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt",":"
"2007","Moldova","Wind","Net maximum electrical capacity","Megawatt",":"
"2007","Ukraine","Wind","Net maximum electrical capacity","Megawatt","82.000"
"2007","Georgia","Wind","Net maximum electrical capacity","Megawatt",":"
"2008","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","60,111.284"
"2008","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","63,557.284"
"2008","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","54,913.414"
"2008","Belgium","Wind","Net maximum electrical capacity","Megawatt","324.000"
"2008","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","114.000"
"2008","Czechia","Wind","Net maximum electrical capacity","Megawatt","150.000"
"2008","Denmark","Wind","Net maximum electrical capacity","Megawatt","3,162.870"
"2008","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","22,794.000"
"2008","Estonia","Wind","Net maximum electrical capacity","Megawatt","77.000"
"2008","Ireland","Wind","Net maximum electrical capacity","Megawatt","942.300"
"2008","Greece","Wind","Net maximum electrical capacity","Megawatt","1,022.000"
"2008","Spain","Wind","Net maximum electrical capacity","Megawatt","16,555.000"
"2008","France","Wind","Net maximum electrical capacity","Megawatt","3,403.000"
"2008","Croatia","Wind","Net maximum electrical capacity","Megawatt","17.000"
"2008","Italy","Wind","Net maximum electrical capacity","Megawatt","3,525.000"
"2008","Cyprus","Wind","Net maximum electrical capacity","Megawatt","0.225"
"2008","Latvia","Wind","Net maximum electrical capacity","Megawatt","28.000"
"2008","Lithuania","Wind","Net maximum electrical capacity","Megawatt","54.000"
"2008","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","42.915"
"2008","Hungary","Wind","Net maximum electrical capacity","Megawatt","134.000"
"2008","Malta","Wind","Net maximum electrical capacity","Megawatt",":"
"2008","Netherlands","Wind","Net maximum electrical capacity","Megawatt","2,149.000"
"2008","Austria","Wind","Net maximum electrical capacity","Megawatt","991.974"
"2008","Poland","Wind","Net maximum electrical capacity","Megawatt","526.000"
"2008","Portugal","Wind","Net maximum electrical capacity","Megawatt","2,857.000"
"2008","Romania","Wind","Net maximum electrical capacity","Megawatt","5.000"
"2008","Slovenia","Wind","Net maximum electrical capacity","Megawatt",":"
"2008","Slovakia","Wind","Net maximum electrical capacity","Megawatt","5.000"
"2008","Finland","Wind","Net maximum electrical capacity","Megawatt","143.000"
"2008","Sweden","Wind","Net maximum electrical capacity","Megawatt","1,089.000"
"2008","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","3,446.000"
"2008","Iceland","Wind","Net maximum electrical capacity","Megawatt",":"
"2008","Norway","Wind","Net maximum electrical capacity","Megawatt","395.000"
"2008","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":"
"2008","North Macedonia","Wind","Net maximum electrical capacity","Megawatt",":"
"2008","Albania","Wind","Net maximum electrical capacity","Megawatt",":"
"2008","Serbia","Wind","Net maximum electrical capacity","Megawatt",":"
"2008","Turkey","Wind","Net maximum electrical capacity","Megawatt","364.000"
"2008","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":"
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt",":"
"2008","Moldova","Wind","Net maximum electrical capacity","Megawatt",":"
"2008","Ukraine","Wind","Net maximum electrical capacity","Megawatt","83.000"
"2008","Georgia","Wind","Net maximum electrical capacity","Megawatt",":"
"2009","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","70,852.527"
"2009","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","75,274.527"
"2009","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","64,372.440"
"2009","Belgium","Wind","Net maximum electrical capacity","Megawatt","608.000"
"2009","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","333.000"
"2009","Czechia","Wind","Net maximum electrical capacity","Megawatt","193.000"
"2009","Denmark","Wind","Net maximum electrical capacity","Megawatt","3,482.087"
"2009","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","25,732.000"
"2009","Estonia","Wind","Net maximum electrical capacity","Megawatt","104.000"
"2009","Ireland","Wind","Net maximum electrical capacity","Megawatt","1,251.300"
"2009","Greece","Wind","Net maximum electrical capacity","Megawatt","1,171.000"
"2009","Spain","Wind","Net maximum electrical capacity","Megawatt","19,176.000"
"2009","France","Wind","Net maximum electrical capacity","Megawatt","4,582.000"
"2009","Croatia","Wind","Net maximum electrical capacity","Megawatt","70.000"
"2009","Italy","Wind","Net maximum electrical capacity","Megawatt","4,879.000"
"2009","Cyprus","Wind","Net maximum electrical capacity","Megawatt","0.225"
"2009","Latvia","Wind","Net maximum electrical capacity","Megawatt","29.000"
"2009","Lithuania","Wind","Net maximum electrical capacity","Megawatt","98.000"
"2009","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","42.930"
"2009","Hungary","Wind","Net maximum electrical capacity","Megawatt","203.000"
"2009","Malta","Wind","Net maximum electrical capacity","Megawatt",":"
"2009","Netherlands","Wind","Net maximum electrical capacity","Megawatt","2,222.000"
"2009","Austria","Wind","Net maximum electrical capacity","Megawatt","1,000.985"
"2009","Poland","Wind","Net maximum electrical capacity","Megawatt","709.000"
"2009","Portugal","Wind","Net maximum electrical capacity","Megawatt","3,326.000"
"2009","Romania","Wind","Net maximum electrical capacity","Megawatt","15.000"
"2009","Slovenia","Wind","Net maximum electrical capacity","Megawatt",":"
"2009","Slovakia","Wind","Net maximum electrical capacity","Megawatt","3.000"
"2009","Finland","Wind","Net maximum electrical capacity","Megawatt","147.000"
"2009","Sweden","Wind","Net maximum electrical capacity","Megawatt","1,475.000"
"2009","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","4,422.000"
"2009","Iceland","Wind","Net maximum electrical capacity","Megawatt",":"
"2009","Norway","Wind","Net maximum electrical capacity","Megawatt","423.000"
"2009","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":"
"2009","North Macedonia","Wind","Net maximum electrical capacity","Megawatt",":"
"2009","Albania","Wind","Net maximum electrical capacity","Megawatt",":"
"2009","Serbia","Wind","Net maximum electrical capacity","Megawatt",":"
"2009","Turkey","Wind","Net maximum electrical capacity","Megawatt","792.000"
"2009","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":"
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt",":"
"2009","Moldova","Wind","Net maximum electrical capacity","Megawatt",":"
"2009","Ukraine","Wind","Net maximum electrical capacity","Megawatt","86.000"
"2009","Georgia","Wind","Net maximum electrical capacity","Megawatt",":"
"2010","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","78,937.009"
"2010","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","84,358.241"
"2010","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","70,548.180"
"2010","Belgium","Wind","Net maximum electrical capacity","Megawatt","912.000"
"2010","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","488.000"
"2010","Czechia","Wind","Net maximum electrical capacity","Megawatt","213.000"
"2010","Denmark","Wind","Net maximum electrical capacity","Megawatt","3,801.829"
"2010","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","26,903.000"
"2010","Estonia","Wind","Net maximum electrical capacity","Megawatt","108.000"
"2010","Ireland","Wind","Net maximum electrical capacity","Megawatt","1,390.400"
"2010","Greece","Wind","Net maximum electrical capacity","Megawatt","1,298.000"
"2010","Spain","Wind","Net maximum electrical capacity","Megawatt","20,693.000"
"2010","France","Wind","Net maximum electrical capacity","Megawatt","5,912.000"
"2010","Croatia","Wind","Net maximum electrical capacity","Megawatt","79.000"
"2010","Italy","Wind","Net maximum electrical capacity","Megawatt","5,794.000"
"2010","Cyprus","Wind","Net maximum electrical capacity","Megawatt","82.225"
"2010","Latvia","Wind","Net maximum electrical capacity","Megawatt","30.000"
"2010","Lithuania","Wind","Net maximum electrical capacity","Megawatt","133.000"
"2010","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","43.727"
"2010","Hungary","Wind","Net maximum electrical capacity","Megawatt","293.000"
"2010","Malta","Wind","Net maximum electrical capacity","Megawatt",":"
"2010","Netherlands","Wind","Net maximum electrical capacity","Megawatt","2,237.000"
"2010","Austria","Wind","Net maximum electrical capacity","Megawatt","1,015.828"
"2010","Poland","Wind","Net maximum electrical capacity","Megawatt","1,108.000"
"2010","Portugal","Wind","Net maximum electrical capacity","Megawatt","3,796.000"
"2010","Romania","Wind","Net maximum electrical capacity","Megawatt","389.000"
"2010","Slovenia","Wind","Net maximum electrical capacity","Megawatt",":"
"2010","Slovakia","Wind","Net maximum electrical capacity","Megawatt","3.000"
"2010","Finland","Wind","Net maximum electrical capacity","Megawatt","197.000"
"2010","Sweden","Wind","Net maximum electrical capacity","Megawatt","2,017.000"
"2010","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","5,421.232"
"2010","Iceland","Wind","Net maximum electrical capacity","Megawatt",":"
"2010","Norway","Wind","Net maximum electrical capacity","Megawatt","425.000"
"2010","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":"
"2010","North Macedonia","Wind","Net maximum electrical capacity","Megawatt",":"
"2010","Albania","Wind","Net maximum electrical capacity","Megawatt",":"
"2010","Serbia","Wind","Net maximum electrical capacity","Megawatt",":"
"2010","Turkey","Wind","Net maximum electrical capacity","Megawatt","1,320.000"
"2010","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":"
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","1.000"
"2010","Moldova","Wind","Net maximum electrical capacity","Megawatt",":"
"2010","Ukraine","Wind","Net maximum electrical capacity","Megawatt","88.000"
"2010","Georgia","Wind","Net maximum electrical capacity","Megawatt",":"
"2011","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","87,406.530"
"2011","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","94,002.815"
"2011","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","76,687.549"
"2011","Belgium","Wind","Net maximum electrical capacity","Megawatt","1,069.000"
"2011","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","541.000"
"2011","Czechia","Wind","Net maximum electrical capacity","Megawatt","213.000"
"2011","Denmark","Wind","Net maximum electrical capacity","Megawatt","3,951.981"
"2011","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","28,712.000"
"2011","Estonia","Wind","Net maximum electrical capacity","Megawatt","180.000"
"2011","Ireland","Wind","Net maximum electrical capacity","Megawatt","1,584.600"
"2011","Greece","Wind","Net maximum electrical capacity","Megawatt","1,640.000"
"2011","Spain","Wind","Net maximum electrical capacity","Megawatt","21,529.000"
"2011","France","Wind","Net maximum electrical capacity","Megawatt","6,758.016"
"2011","Croatia","Wind","Net maximum electrical capacity","Megawatt","130.000"
"2011","Italy","Wind","Net maximum electrical capacity","Megawatt","6,918.000"
"2011","Cyprus","Wind","Net maximum electrical capacity","Megawatt","134.225"
"2011","Latvia","Wind","Net maximum electrical capacity","Megawatt","36.000"
"2011","Lithuania","Wind","Net maximum electrical capacity","Megawatt","202.000"
"2011","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","44.527"
"2011","Hungary","Wind","Net maximum electrical capacity","Megawatt","331.000"
"2011","Malta","Wind","Net maximum electrical capacity","Megawatt",":"
"2011","Netherlands","Wind","Net maximum electrical capacity","Megawatt","2,316.000"
"2011","Austria","Wind","Net maximum electrical capacity","Megawatt","1,105.966"
"2011","Poland","Wind","Net maximum electrical capacity","Megawatt","1,800.000"
"2011","Portugal","Wind","Net maximum electrical capacity","Megawatt","4,256.215"
"2011","Romania","Wind","Net maximum electrical capacity","Megawatt","988.000"
"2011","Slovenia","Wind","Net maximum electrical capacity","Megawatt",":"
"2011","Slovakia","Wind","Net maximum electrical capacity","Megawatt","3.000"
"2011","Finland","Wind","Net maximum electrical capacity","Megawatt","199.000"
"2011","Sweden","Wind","Net maximum electrical capacity","Megawatt","2,764.000"
"2011","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","6,596.285"
"2011","Iceland","Wind","Net maximum electrical capacity","Megawatt",":"
"2011","Norway","Wind","Net maximum electrical capacity","Megawatt","512.000"
"2011","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":"
"2011","North Macedonia","Wind","Net maximum electrical capacity","Megawatt",":"
"2011","Albania","Wind","Net maximum electrical capacity","Megawatt",":"
"2011","Serbia","Wind","Net maximum electrical capacity","Megawatt",":"
"2011","Turkey","Wind","Net maximum electrical capacity","Megawatt","1,729.000"
"2011","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","1.000"
"2011","Moldova","Wind","Net maximum electrical capacity","Megawatt",":"
"2011","Ukraine","Wind","Net maximum electrical capacity","Megawatt","146.000"
"2011","Georgia","Wind","Net maximum electrical capacity","Megawatt",":"
"2012","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","97,146.142"
"2012","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","106,176.562"
"2012","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","83,552.201"
"2012","Belgium","Wind","Net maximum electrical capacity","Megawatt","1,370.000"
"2012","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","677.000"
"2012","Czechia","Wind","Net maximum electrical capacity","Megawatt","258.000"
"2012","Denmark","Wind","Net maximum electrical capacity","Megawatt","4,161.941"
"2012","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","30,979.000"
"2012","Estonia","Wind","Net maximum electrical capacity","Megawatt","266.000"
"2012","Ireland","Wind","Net maximum electrical capacity","Megawatt","1,704.351"
"2012","Greece","Wind","Net maximum electrical capacity","Megawatt","1,753.000"
"2012","Spain","Wind","Net maximum electrical capacity","Megawatt","22,789.000"
"2012","France","Wind","Net maximum electrical capacity","Megawatt","7,607.496"
"2012","Croatia","Wind","Net maximum electrical capacity","Megawatt","180.000"
"2012","Italy","Wind","Net maximum electrical capacity","Megawatt","8,102.000"
"2012","Cyprus","Wind","Net maximum electrical capacity","Megawatt","147.225"
"2012","Latvia","Wind","Net maximum electrical capacity","Megawatt","59.000"
"2012","Lithuania","Wind","Net maximum electrical capacity","Megawatt","275.000"
"2012","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","58.327"
"2012","Hungary","Wind","Net maximum electrical capacity","Megawatt","325.000"
"2012","Malta","Wind","Net maximum electrical capacity","Megawatt","0.100"
"2012","Netherlands","Wind","Net maximum electrical capacity","Megawatt","2,433.000"
"2012","Austria","Wind","Net maximum electrical capacity","Megawatt","1,337.150"
"2012","Poland","Wind","Net maximum electrical capacity","Megawatt","2,564.000"
"2012","Portugal","Wind","Net maximum electrical capacity","Megawatt","4,411.552"
"2012","Romania","Wind","Net maximum electrical capacity","Megawatt","1,822.000"
"2012","Slovenia","Wind","Net maximum electrical capacity","Megawatt",":"
"2012","Slovakia","Wind","Net maximum electrical capacity","Megawatt","3.000"
"2012","Finland","Wind","Net maximum electrical capacity","Megawatt","257.000"
"2012","Sweden","Wind","Net maximum electrical capacity","Megawatt","3,606.000"
"2012","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","9,030.420"
"2012","Iceland","Wind","Net maximum electrical capacity","Megawatt",":"
"2012","Norway","Wind","Net maximum electrical capacity","Megawatt","705.000"
"2012","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":"
"2012","North Macedonia","Wind","Net maximum electrical capacity","Megawatt",":"
"2012","Albania","Wind","Net maximum electrical capacity","Megawatt",":"
"2012","Serbia","Wind","Net maximum electrical capacity","Megawatt",":"
"2012","Turkey","Wind","Net maximum electrical capacity","Megawatt","2,261.000"
"2012","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","1.000"
"2012","Moldova","Wind","Net maximum electrical capacity","Megawatt",":"
"2012","Ukraine","Wind","Net maximum electrical capacity","Megawatt","248.000"
"2012","Georgia","Wind","Net maximum electrical capacity","Megawatt",":"
"2013","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","105,725.066"
"2013","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","117,007.338"
"2013","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","88,982.143"
"2013","Belgium","Wind","Net maximum electrical capacity","Megawatt","1,780.000"
"2013","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","683.000"
"2013","Czechia","Wind","Net maximum electrical capacity","Megawatt","262.000"
"2013","Denmark","Wind","Net maximum electrical capacity","Megawatt","4,818.923"
"2013","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","33,477.000"
"2013","Estonia","Wind","Net maximum electrical capacity","Megawatt","248.000"
"2013","Ireland","Wind","Net maximum electrical capacity","Megawatt","2,008.151"
"2013","Greece","Wind","Net maximum electrical capacity","Megawatt","1,809.000"
"2013","Spain","Wind","Net maximum electrical capacity","Megawatt","22,958.000"
"2013","France","Wind","Net maximum electrical capacity","Megawatt","8,155.961"
"2013","Croatia","Wind","Net maximum electrical capacity","Megawatt","254.000"
"2013","Italy","Wind","Net maximum electrical capacity","Megawatt","8,542.000"
"2013","Cyprus","Wind","Net maximum electrical capacity","Megawatt","147.225"
"2013","Latvia","Wind","Net maximum electrical capacity","Megawatt","65.892"
"2013","Lithuania","Wind","Net maximum electrical capacity","Megawatt","279.000"
"2013","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","58.327"
"2013","Hungary","Wind","Net maximum electrical capacity","Megawatt","329.000"
"2013","Malta","Wind","Net maximum electrical capacity","Megawatt","0.100"
"2013","Netherlands","Wind","Net maximum electrical capacity","Megawatt","2,713.000"
"2013","Austria","Wind","Net maximum electrical capacity","Megawatt","1,674.538"
"2013","Poland","Wind","Net maximum electrical capacity","Megawatt","3,429.000"
"2013","Portugal","Wind","Net maximum electrical capacity","Megawatt","4,609.949"
"2013","Romania","Wind","Net maximum electrical capacity","Megawatt","2,773.000"
"2013","Slovenia","Wind","Net maximum electrical capacity","Megawatt","4.000"
"2013","Slovakia","Wind","Net maximum electrical capacity","Megawatt","5.000"
"2013","Finland","Wind","Net maximum electrical capacity","Megawatt","447.000"
"2013","Sweden","Wind","Net maximum electrical capacity","Megawatt","4,194.000"
"2013","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","11,282.272"
"2013","Iceland","Wind","Net maximum electrical capacity","Megawatt","2.000"
"2013","Norway","Wind","Net maximum electrical capacity","Megawatt","818.000"
"2013","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":"
"2013","North Macedonia","Wind","Net maximum electrical capacity","Megawatt",":"
"2013","Albania","Wind","Net maximum electrical capacity","Megawatt",":"
"2013","Serbia","Wind","Net maximum electrical capacity","Megawatt",":"
"2013","Turkey","Wind","Net maximum electrical capacity","Megawatt","2,760.000"
"2013","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","1.000"
"2013","Moldova","Wind","Net maximum electrical capacity","Megawatt","1.000"
"2013","Ukraine","Wind","Net maximum electrical capacity","Megawatt","361.000"
"2013","Georgia","Wind","Net maximum electrical capacity","Megawatt",":"
"2014","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","115,631.491"
"2014","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","128,705.444"
"2014","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","96,932.088"
"2014","Belgium","Wind","Net maximum electrical capacity","Megawatt","1,944.000"
"2014","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","699.000"
"2014","Czechia","Wind","Net maximum electrical capacity","Megawatt","278.000"
"2014","Denmark","Wind","Net maximum electrical capacity","Megawatt","4,886.403"
"2014","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","38,614.000"
"2014","Estonia","Wind","Net maximum electrical capacity","Megawatt","275.000"
"2014","Ireland","Wind","Net maximum electrical capacity","Megawatt","2,283.250"
"2014","Greece","Wind","Net maximum electrical capacity","Megawatt","1,978.000"
"2014","Spain","Wind","Net maximum electrical capacity","Megawatt","22,925.000"
"2014","France","Wind","Net maximum electrical capacity","Megawatt","9,201.425"
"2014","Croatia","Wind","Net maximum electrical capacity","Megawatt","339.000"
"2014","Italy","Wind","Net maximum electrical capacity","Megawatt","8,683.000"
"2014","Cyprus","Wind","Net maximum electrical capacity","Megawatt","147.225"
"2014","Latvia","Wind","Net maximum electrical capacity","Megawatt","68.915"
"2014","Lithuania","Wind","Net maximum electrical capacity","Megawatt","288.000"
"2014","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","58.342"
"2014","Hungary","Wind","Net maximum electrical capacity","Megawatt","329.000"
"2014","Malta","Wind","Net maximum electrical capacity","Megawatt","0.100"
"2014","Netherlands","Wind","Net maximum electrical capacity","Megawatt","2,865.000"
"2014","Austria","Wind","Net maximum electrical capacity","Megawatt","2,110.275"
"2014","Poland","Wind","Net maximum electrical capacity","Megawatt","3,836.000"
"2014","Portugal","Wind","Net maximum electrical capacity","Megawatt","4,856.556"
"2014","Romania","Wind","Net maximum electrical capacity","Megawatt","3,244.000"
"2014","Slovenia","Wind","Net maximum electrical capacity","Megawatt","4.000"
"2014","Slovakia","Wind","Net maximum electrical capacity","Megawatt","3.000"
"2014","Finland","Wind","Net maximum electrical capacity","Megawatt","627.000"
"2014","Sweden","Wind","Net maximum electrical capacity","Megawatt","5,088.000"
"2014","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","13,073.953"
"2014","Iceland","Wind","Net maximum electrical capacity","Megawatt","3.000"
"2014","Norway","Wind","Net maximum electrical capacity","Megawatt","859.000"
"2014","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":"
"2014","North Macedonia","Wind","Net maximum electrical capacity","Megawatt","37.000"
"2014","Albania","Wind","Net maximum electrical capacity","Megawatt",":"
"2014","Serbia","Wind","Net maximum electrical capacity","Megawatt",":"
"2014","Turkey","Wind","Net maximum electrical capacity","Megawatt","3,630.000"
"2014","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","1.000"
"2014","Moldova","Wind","Net maximum electrical capacity","Megawatt","1.000"
"2014","Ukraine","Wind","Net maximum electrical capacity","Megawatt","411.000"
"2014","Georgia","Wind","Net maximum electrical capacity","Megawatt",":"
"2015","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","127,170.655"
"2015","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","141,476.289"
"2015","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","106,531.679"
"2015","Belgium","Wind","Net maximum electrical capacity","Megawatt","2,176.000"
"2015","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","699.000"
"2015","Czechia","Wind","Net maximum electrical capacity","Megawatt","281.000"
"2015","Denmark","Wind","Net maximum electrical capacity","Megawatt","5,076.976"
"2015","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","44,580.000"
"2015","Estonia","Wind","Net maximum electrical capacity","Megawatt","300.000"
"2015","Ireland","Wind","Net maximum electrical capacity","Megawatt","2,451.151"
"2015","Greece","Wind","Net maximum electrical capacity","Megawatt","2,091.000"
"2015","Spain","Wind","Net maximum electrical capacity","Megawatt","22,943.000"
"2015","France","Wind","Net maximum electrical capacity","Megawatt","10,298.180"
"2015","Croatia","Wind","Net maximum electrical capacity","Megawatt","418.000"
"2015","Italy","Wind","Net maximum electrical capacity","Megawatt","9,137.000"
"2015","Cyprus","Wind","Net maximum electrical capacity","Megawatt","157.725"
"2015","Latvia","Wind","Net maximum electrical capacity","Megawatt","68.165"
"2015","Lithuania","Wind","Net maximum electrical capacity","Megawatt","436.000"
"2015","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","63.794"
"2015","Hungary","Wind","Net maximum electrical capacity","Megawatt","329.000"
"2015","Malta","Wind","Net maximum electrical capacity","Megawatt","0.100"
"2015","Netherlands","Wind","Net maximum electrical capacity","Megawatt","3,391.000"
"2015","Austria","Wind","Net maximum electrical capacity","Megawatt","2,488.726"
"2015","Poland","Wind","Net maximum electrical capacity","Megawatt","4,886.000"
"2015","Portugal","Wind","Net maximum electrical capacity","Megawatt","4,936.838"
"2015","Romania","Wind","Net maximum electrical capacity","Megawatt","3,130.000"
"2015","Slovenia","Wind","Net maximum electrical capacity","Megawatt","5.000"
"2015","Slovakia","Wind","Net maximum electrical capacity","Megawatt","3.000"
"2015","Finland","Wind","Net maximum electrical capacity","Megawatt","1,005.000"
"2015","Sweden","Wind","Net maximum electrical capacity","Megawatt","5,819.000"
"2015","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","14,305.634"
"2015","Iceland","Wind","Net maximum electrical capacity","Megawatt","3.000"
"2015","Norway","Wind","Net maximum electrical capacity","Megawatt","867.000"
"2015","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":"
"2015","North Macedonia","Wind","Net maximum electrical capacity","Megawatt","37.000"
"2015","Albania","Wind","Net maximum electrical capacity","Megawatt",":"
"2015","Serbia","Wind","Net maximum electrical capacity","Megawatt",":"
"2015","Turkey","Wind","Net maximum electrical capacity","Megawatt","4,503.000"
